Transaction ID,Date,Day of Week,Time,Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud
#3623 786,13-Oct-20,Tuesday,19,MasterCard,CVC,£18,Online,Entertainment,India,India,United Kingdom,M,54.2,Monzo,1
#2953 656,14-Oct-20,Wednesday,9,Visa,PIN,£73,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,50.4,HSBC,0
#2778 071,14-Oct-20,Wednesday,9,Visa,CVC,£12,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,45.1,Barclays,0
#2937 717,13-Oct-20,Tuesday,9,Visa,Tap,£13,POS,Electronics,India,India,United Kingdom,F,41.1,RBS,1
#3616 489,13-Oct-20,Tuesday,8,MasterCard,Tap,£11,POS,Services,United Kingdom,United Kingdom,United Kingdom,F,44.9,Barclays,0
#2762 096,14-Oct-20,Wednesday,13,MasterCard,CVC,£24,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,52.6,Barclays,0
#2851 795,14-Oct-20,Wednesday,14,Visa,CVC,£195,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,52.4,Metro,0
#2755 218,13-Oct-20,Tuesday,17,MasterCard,PIN,£65,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,40.2,Barclays,0
#2781 366,14-Oct-20,Wednesday,14,Visa,CVC,£24,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,28.6,HSBC,0
#3409 960,13-Oct-20,Tuesday,20,MasterCard,CVC,£22,Online,Children,China,China,China,F,51.6,Monzo,0
#2835 699,13-Oct-20,Tuesday,21,MasterCard,PIN,£121,POS,Restaurant,Russia,Russia,Russia,M,45.9,Barclays,0
#2687 402,14-Oct-20,Wednesday,22,MasterCard,PIN,£303,ATM,Subscription,United Kingdom,Russia,United Kingdom,F,38.8,HSBC,0
#3562 453,14-Oct-20,Wednesday,21,MasterCard,PIN,£60,POS,Restaurant,United Kingdom,China,United Kingdom,M,50.1,Barclays,0
#3081 573,13-Oct-20,Tuesday,13,Visa,PIN,£16,ATM,Fashion,India,India,India,F,60.2,Barclays,0
#3549 317,13-Oct-20,Tuesday,9,MasterCard,Tap,£27,POS,Services,China,China,China,M,30.6,Monzo,0
#3116 714,14-Oct-20,Wednesday,17,MasterCard,PIN,£208,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,44.6,Barlcays,0
#2583 045,14-Oct-20,Wednesday,7,Visa,PIN,£18,ATM,Gaming,India,India,United Kingdom,M,45.6,Barclays,0
#2734 435,13-Oct-20,Tuesday,9,MasterCard,Tap,£21,POS,Products,United Kingdom,China,United Kingdom,M,58.5,Monzo,0
#2571 953,14-Oct-20,Wednesday,21,Visa,Tap,£23,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,45.8,Monzo,0
#2579 689,14-Oct-20,Wednesday,15,Visa,PIN,£227,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,35,Monzo,0
#2989 985,14-Oct-20,Wednesday,23,MasterCard,PIN,£14,ATM,Entertainment,China,China,China,M,40.3,Barclays,0
#3000 645,14-Oct-20,Wednesday,9,Visa,PIN,£376,POS,Fashion,Russia,Russia,Russia,F,41.8,Barclays,0
#3373 283,13-Oct-20,Tuesday,10,MasterCard,CVC,£5,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,36.1,Barclays,0
#2834 909,14-Oct-20,Wednesday,19,MasterCard,Tap,£19,POS,Gaming,India,India,India,M,32.8,Barclays,0
#2684 265,14-Oct-20,Wednesday,7,Visa,CVC,£244,Online,Food,India,India,United Kingdom,F,46.5,Lloyds,0
#3366 663,14-Oct-20,Wednesday,22,MasterCard,Tap,£20,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,42.9,RBS,0
#3505 021,14-Oct-20,Wednesday,14,Visa,PIN,£360,POS,Gaming,United Kingdom,China,United Kingdom,M,38,Metro,0
#2686 138,13-Oct-20,Tuesday,21,Visa,Tap,£7,POS,Services,United Kingdom,United Kingdom,United Kingdom,F,40.3,Barclays,0
#3065 553,14-Oct-20,Wednesday,17,MasterCard,CVC,£5,Online,Food,USA,USA,USA,M,49.9,Lloyds,0
#2914 221,14-Oct-20,Wednesday,19,Visa,PIN,£347,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,58.8,Lloyds,0
#3206 939,13-Oct-20,Tuesday,20,MasterCard,PIN,£319,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,40.6,Metro,0
#3115 729,14-Oct-20,Wednesday,19,Visa,PIN,£8,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,29.4,RBS,0
#2996 336,14-Oct-20,Wednesday,11,MasterCard,CVC,£13,Online,Gaming,India,India,India,F,54.7,Barclays,0
#2739 917,13-Oct-20,Tuesday,17,Visa,CVC,£269,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,47.9,Halifax,0
#2883 543,13-Oct-20,Tuesday,18,Visa,PIN,£202,ATM,Subscription,USA,USA,United Kingdom,M,31.9,RBS,0
#3403 888,13-Oct-20,Tuesday,17,Visa,PIN,£144,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,25.2,Metro,0
#2562 564,14-Oct-20,Wednesday,21,Visa,PIN,£320,POS,Electronics,China,China,China,F,38.2,Monzo,0
#2894 966,13-Oct-20,Tuesday,23,Visa,PIN,£268,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,59.2,Barlcays,0
#2769 416,13-Oct-20,Tuesday,13,MasterCard,CVC,£14,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,45.8,HSBC,0
#3426 853,13-Oct-20,Tuesday,21,Visa,CVC,£26,Online,Food,China,China,China,F,27.9,Barlcays,0
#2943 493,14-Oct-20,Wednesday,12,MasterCard,PIN,£273,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,44.8,Barclays,0
#2859 933,14-Oct-20,Wednesday,11,Visa,PIN,£31,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,29.7,RBS,0
#2892 550,13-Oct-20,Tuesday,17,Visa,CVC,£348,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,47.6,Halifax,0
#3558 617,13-Oct-20,Tuesday,7,MasterCard,Tap,£14,POS,Gaming,United Kingdom,China,United Kingdom,M,64.7,Barclays,0
#3065 973,14-Oct-20,Wednesday,13,MasterCard,PIN,£20,ATM,Gaming,USA,USA,USA,M,33.1,Barclays,0
#3543 136,13-Oct-20,Tuesday,7,Visa,CVC,£168,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,65.6,Barclays,0
#2847 433,13-Oct-20,Tuesday,7,MasterCard,CVC,£21,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,42.8,Barlcays,0
#2869 058,13-Oct-20,Tuesday,17,MasterCard,PIN,£284,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,33.4,Lloyds,0
#3277 544,14-Oct-20,Wednesday,16,Visa,PIN,£266,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,65.1,Monzo,0
#2710 857,13-Oct-20,Tuesday,16,MasterCard,CVC,£156,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,42.9,Barclays,0
#3157 135,13-Oct-20,Tuesday,10,MasterCard,CVC,£224,Online,Gaming,China,China,China,M,54,Metro,0
#3223 661,14-Oct-20,Wednesday,11,MasterCard,CVC,£351,Online,Food,USA,USA,USA,F,46.1,Barlcays,0
#2777 767,13-Oct-20,Tuesday,10,Visa,CVC,£248,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,66.1,Barclays,0
#3062 323,13-Oct-20,Tuesday,17,Visa,CVC,£7,Online,Entertainment,India,India,India,M,59.4,Halifax,0
#3181 376,14-Oct-20,Wednesday,14,Visa,CVC,£11,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,42.1,Metro,0
#2695 165,13-Oct-20,Tuesday,22,Visa,Tap,£22,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,49.6,Halifax,0
#2857 018,14-Oct-20,Wednesday,16,Visa,Tap,£23,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,52.2,HSBC,0
#2712 300,14-Oct-20,Wednesday,13,MasterCard,CVC,£21,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,32.9,Halifax,0
#2619 707,13-Oct-20,Tuesday,12,MasterCard,PIN,£235,ATM,Gaming,Russia,Russia,Russia,F,53.6,Monzo,0
#2582 680,13-Oct-20,Tuesday,12,Visa,Tap,£11,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,53.2,Metro,0
#3676 820,13-Oct-20,Tuesday,18,Visa,PIN,£317,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,54.3,Monzo,0
#3632 127,14-Oct-20,Wednesday,22,Visa,Tap,£26,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,36.8,Barclays,0
#2916 856,13-Oct-20,Tuesday,0,Visa,Tap,£16,POS,Children,United Kingdom,China,United Kingdom,F,62.4,Monzo,1
#2648 232,14-Oct-20,Wednesday,19,MasterCard,PIN,£273,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,53.9,Halifax,0
#2554 461,14-Oct-20,Wednesday,11,MasterCard,CVC,£341,Online,Restaurant,United Kingdom,USA,United Kingdom,M,33.2,HSBC,0
#3589 372,14-Oct-20,Wednesday,10,MasterCard,CVC,£320,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,52.7,Barclays,0
#2776 534,13-Oct-20,Tuesday,21,MasterCard,Tap,£25,POS,Fashion,Russia,Russia,Russia,F,44.6,HSBC,0
#3525 352,14-Oct-20,Wednesday,11,Visa,PIN,£281,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,40,Lloyds,0
#3089 380,13-Oct-20,Tuesday,13,Visa,PIN,£49,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,58.6,Barlcays,0
#3052 586,13-Oct-20,Tuesday,22,MasterCard,PIN,£20,ATM,Children,India,India,United Kingdom,F,48.9,RBS,1
#3561 688,13-Oct-20,Tuesday,17,MasterCard,CVC,£19,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,40,Barlcays,0
#2958 344,14-Oct-20,Wednesday,13,MasterCard,PIN,£363,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,45.8,Monzo,0
#3461 447,13-Oct-20,Tuesday,15,Visa,PIN,£23,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,55.5,HSBC,0
#3451 317,13-Oct-20,Tuesday,17,MasterCard,Tap,£27,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,47.5,Barclays,0
#3663 249,13-Oct-20,Tuesday,0,Visa,CVC,£125,Online,Food,India,India,United Kingdom,M,36.7,Barclays,1
#3298 788,14-Oct-20,Wednesday,14,Visa,CVC,£96,Online,Children,India,India,United Kingdom,M,45.9,HSBC,1
#2940 922,13-Oct-20,Tuesday,13,Visa,PIN,£69,ATM,Subscription,USA,USA,United Kingdom,M,38.1,Halifax,0
#2616 575,14-Oct-20,Wednesday,16,MasterCard,PIN,£281,ATM,Children,USA,USA,United Kingdom,F,36,Monzo,0
#3176 682,13-Oct-20,Tuesday,23,MasterCard,PIN,£21,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,59.7,Lloyds,0
#3263 763,13-Oct-20,Tuesday,16,Visa,PIN,£17,ATM,Food,United Kingdom,Russia,United Kingdom,F,41.2,Barlcays,0
#3317 295,13-Oct-20,Tuesday,9,Visa,CVC,£175,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,35.6,Lloyds,0
#3228 689,14-Oct-20,Wednesday,15,MasterCard,CVC,£259,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,26.8,RBS,0
#3622 450,14-Oct-20,Wednesday,14,Visa,PIN,£129,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,51,Monzo,0
#2695 746,14-Oct-20,Wednesday,21,MasterCard,PIN,£270,ATM,Food,USA,USA,United Kingdom,F,33.4,HSBC,0
#3422 655,14-Oct-20,Wednesday,19,Visa,PIN,£312,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,48.5,Metro,0
#2956 948,13-Oct-20,Tuesday,13,Visa,CVC,£60,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,39.2,Monzo,0
#2792 395,14-Oct-20,Wednesday,0,Visa,CVC,£30,Online,Entertainment,USA,USA,United Kingdom,F,34.9,Metro,1
#3248 105,14-Oct-20,Wednesday,18,Visa,PIN,£57,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,47.7,Metro,0
#2902 473,14-Oct-20,Wednesday,21,MasterCard,CVC,£347,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,16.7,RBS,0
#2977 173,13-Oct-20,Tuesday,21,Visa,PIN,£29,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,49,Barlcays,0
#2764 903,13-Oct-20,Tuesday,18,Visa,PIN,£29,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,35.9,HSBC,0
#3141 174,14-Oct-20,Wednesday,8,MasterCard,Tap,£16,POS,Fashion,United Kingdom,Russia,United Kingdom,F,44,Barclays,0
#2708 573,13-Oct-20,Tuesday,17,MasterCard,CVC,£341,Online,Fashion,USA,USA,USA,M,35.8,Monzo,0
#3166 464,14-Oct-20,Wednesday,8,Visa,CVC,£33,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,50,RBS,0
#3038 008,14-Oct-20,Wednesday,21,Visa,CVC,£85,Online,Electronics,United Kingdom,USA,United Kingdom,M,49.5,Lloyds,0
#3129 235,13-Oct-20,Tuesday,10,MasterCard,CVC,£18,Online,Electronics,USA,USA,USA,M,39.5,Barclays,0
#3354 977,13-Oct-20,Tuesday,9,MasterCard,PIN,£258,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,49.6,Lloyds,0
#2915 535,14-Oct-20,Wednesday,11,Visa,CVC,£25,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,38.5,Monzo,0
#2791 100,13-Oct-20,Tuesday,20,Visa,PIN,£93,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,47.1,Barclays,0
#3167 999,13-Oct-20,Tuesday,9,Visa,CVC,£276,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,53.9,Barlcays,0
#3579 831,14-Oct-20,Wednesday,21,Visa,PIN,£176,POS,Services,United Kingdom,United Kingdom,United Kingdom,F,38.1,Barclays,0
#2842 217,13-Oct-20,Tuesday,15,Visa,PIN,£36,POS,Products,USA,USA,USA,F,48.2,Metro,0
#3453 196,14-Oct-20,Wednesday,17,Visa,CVC,£178,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,44.2,Monzo,0
#2985 191,14-Oct-20,Wednesday,9,MasterCard,PIN,£5,ATM,Food,Russia,Russia,Russia,F,44.7,Barclays,0
#3410 091,13-Oct-20,Tuesday,11,MasterCard,PIN,£134,ATM,Food,Russia,Russia,Russia,F,33.3,Monzo,0
#3645 502,14-Oct-20,Wednesday,15,Visa,PIN,£162,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,49.9,Barlcays,0
#3179 323,14-Oct-20,Wednesday,17,Visa,CVC,£19,Online,Children,USA,USA,USA,M,42.8,Barclays,0
#2809 415,13-Oct-20,Tuesday,10,Visa,PIN,£317,ATM,Products,India,India,India,M,57.9,RBS,0
#2578 913,13-Oct-20,Tuesday,11,Visa,PIN,£255,ATM,Products,China,China,United Kingdom,M,61.9,Barclays,0
#3242 180,13-Oct-20,Tuesday,13,Visa,PIN,£221,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,55.8,Barclays,0
#2877 776,14-Oct-20,Wednesday,13,MasterCard,PIN,£32,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,32.8,Barclays,0
#2633 227,14-Oct-20,Wednesday,14,MasterCard,PIN,£49,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,51.7,Metro,0
#2859 607,13-Oct-20,Tuesday,22,Visa,PIN,£189,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,51.2,Barclays,0
#3177 358,13-Oct-20,Tuesday,10,Visa,PIN,£279,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,55.3,Metro,0
#3137 409,14-Oct-20,Wednesday,12,MasterCard,PIN,£389,POS,Restaurant,China,China,China,F,43.7,Metro,0
#3181 901,13-Oct-20,Tuesday,12,MasterCard,PIN,£211,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,41.3,Barclays,0
#3067 612,14-Oct-20,Wednesday,7,Visa,PIN,£15,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,45.9,RBS,0
#2755 807,13-Oct-20,Tuesday,11,Visa,PIN,£48,ATM,Gaming,India,India,India,F,33.6,Metro,0
#2662 228,14-Oct-20,Wednesday,9,Visa,CVC,£5,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,57.8,HSBC,0
#3268 266,14-Oct-20,Wednesday,0,Visa,CVC,£25,Online,Children,China,United Kingdom,China,F,39.3,Barclays,1
#3012 792,13-Oct-20,Tuesday,23,MasterCard,CVC,£23,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,40.9,Barclays,0
#3515 134,13-Oct-20,Tuesday,10,MasterCard,PIN,£209,ATM,Services,India,India,India,M,42.7,Metro,0
#2933 794,13-Oct-20,Tuesday,14,Visa,CVC,£17,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,25.1,Barclays,0
#3582 986,14-Oct-20,Wednesday,13,Visa,Tap,£13,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,29.2,RBS,0
#3001 519,14-Oct-20,Wednesday,23,MasterCard,CVC,£288,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,40.4,Halifax,0
#2614 556,13-Oct-20,Tuesday,13,Visa,CVC,£272,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,42.3,RBS,0
#2922 372,13-Oct-20,Tuesday,4,MasterCard,CVC,£12,Online,Products,USA,USA,United Kingdom,M,44.9,RBS,1
#2821 270,13-Oct-20,Tuesday,9,MasterCard,CVC,£30,Online,Subscription,China,China,China,F,51,Barlcays,0
#3117 917,13-Oct-20,Tuesday,7,MasterCard,Tap,£21,POS,Entertainment,Russia,Russia,Russia,F,49.4,Halifax,0
#3581 773,13-Oct-20,Tuesday,22,MasterCard,PIN,£40,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,35.2,Barclays,0
#2703 902,13-Oct-20,Tuesday,16,Visa,PIN,£190,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,43.5,Metro,0
#3225 768,13-Oct-20,Tuesday,10,Visa,PIN,£177,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,41.7,Monzo,0
#2716 765,14-Oct-20,Wednesday,21,MasterCard,PIN,£293,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,41.9,HSBC,0
#3033 717,13-Oct-20,Tuesday,21,Visa,CVC,£25,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,42.2,Barclays,0
#2943 864,14-Oct-20,Wednesday,23,Visa,CVC,£15,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,29.6,Barclays,0
#3656 824,14-Oct-20,Wednesday,8,MasterCard,PIN,£290,ATM,Food,Russia,Russia,Russia,M,33,Halifax,0
#2865 249,14-Oct-20,Wednesday,23,MasterCard,PIN,£161,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,48.3,Halifax,0
#3168 772,14-Oct-20,Wednesday,21,MasterCard,CVC,£12,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,45.7,Barclays,0
#2826 047,14-Oct-20,Wednesday,21,MasterCard,PIN,£146,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,47.4,Barclays,0
#3551 244,13-Oct-20,Tuesday,10,MasterCard,CVC,£8,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,41,Halifax,0
#3028 321,13-Oct-20,Tuesday,7,Visa,Tap,£28,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,54.1,Halifax,0
#3124 504,13-Oct-20,Tuesday,23,Visa,PIN,£346,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,39.2,Barlcays,0
#3434 400,13-Oct-20,Tuesday,21,Visa,PIN,£22,ATM,Entertainment,Russia,Russia,Russia,M,39,Barclays,0
#3041 231,14-Oct-20,Wednesday,12,Visa,CVC,£10,Online,Fashion,United Kingdom,USA,United Kingdom,F,54.8,Barclays,0
#2727 421,14-Oct-20,Wednesday,14,Visa,PIN,£147,ATM,Services,China,United Kingdom,China,M,43.3,HSBC,0
#2570 766,14-Oct-20,Wednesday,12,Visa,PIN,£159,POS,Restaurant,India,United Kingdom,India,M,53.7,Barclays,0
#3155 790,14-Oct-20,Wednesday,12,Visa,CVC,£13,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,52.3,HSBC,0
#2807 827,14-Oct-20,Wednesday,17,MasterCard,CVC,£342,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,64.5,Metro,0
#3477 456,13-Oct-20,Tuesday,23,MasterCard,PIN,£21,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,54.1,Barclays,0
#2883 399,13-Oct-20,Tuesday,20,Visa,PIN,£5,ATM,Subscription,USA,USA,USA,M,36.7,Barlcays,0
#2868 164,14-Oct-20,Wednesday,18,Visa,Tap,£11,POS,Gaming,Russia,Russia,Russia,M,46,Monzo,0
#3397 976,13-Oct-20,Tuesday,10,Visa,CVC,£27,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,48.2,Lloyds,0
#3123 371,13-Oct-20,Tuesday,12,MasterCard,CVC,£86,Online,Food,Russia,Russia,United Kingdom,F,35.3,Barclays,0
#3211 686,14-Oct-20,Wednesday,18,Visa,PIN,£30,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,42.1,Barlcays,0
#2813 872,13-Oct-20,Tuesday,10,Visa,PIN,£28,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,40,Halifax,0
#2956 515,13-Oct-20,Tuesday,15,MasterCard,PIN,£94,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,52.2,Lloyds,0
#3578 749,14-Oct-20,Wednesday,13,Visa,CVC,£175,Online,Fashion,China,China,China,F,34.9,RBS,0
#2839 497,13-Oct-20,Tuesday,7,MasterCard,CVC,£83,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,70.3,Barclays,0
#3287 210,13-Oct-20,Tuesday,5,Visa,Tap,£27,POS,Children,USA,USA,United Kingdom,M,32.9,Barclays,1
#3084 705,13-Oct-20,Tuesday,16,MasterCard,Tap,£5,POS,Subscription,Russia,Russia,Russia,F,51.4,Monzo,0
#2815 677,13-Oct-20,Tuesday,17,Visa,PIN,£129,ATM,Subscription,India,India,India,M,44.5,Barclays,0
#3017 239,14-Oct-20,Wednesday,14,Visa,Tap,£20,POS,Children,United Kingdom,Russia,United Kingdom,F,37.2,Barclays,0
#3685 657,14-Oct-20,Wednesday,21,Visa,PIN,£89,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,32.8,Lloyds,0
#3644 914,14-Oct-20,Wednesday,19,Visa,CVC,£6,Online,Services,United Kingdom,India,United Kingdom,M,53.4,Barclays,0
#3580 892,13-Oct-20,Tuesday,19,Visa,PIN,£319,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,45.9,Metro,0
#2962 726,14-Oct-20,Wednesday,21,MasterCard,PIN,£143,POS,Products,Russia,Russia,Russia,F,65.3,Barclays,0
#3493 222,13-Oct-20,Tuesday,18,MasterCard,PIN,£8,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,41.7,RBS,0
#3092 524,13-Oct-20,Tuesday,17,MasterCard,PIN,£59,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,F,66.2,Lloyds,0
#3635 276,13-Oct-20,Tuesday,21,Visa,PIN,£12,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,59.3,Barclays,0
#3006 349,13-Oct-20,Tuesday,14,MasterCard,CVC,£13,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,44.3,Barclays,0
#3578 507,13-Oct-20,Tuesday,19,Visa,CVC,£307,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,44.3,Lloyds,0
#2717 128,14-Oct-20,Wednesday,22,MasterCard,CVC,£15,Online,Gaming,United Kingdom,USA,United Kingdom,F,58.2,Monzo,0
#3373 377,14-Oct-20,Wednesday,20,Visa,CVC,£7,Online,Services,USA,USA,United Kingdom,M,40.5,Halifax,1
#2929 071,14-Oct-20,Wednesday,20,Visa,PIN,£91,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,55.5,HSBC,0
#3684 067,13-Oct-20,Tuesday,17,Visa,Tap,£22,POS,Services,China,United Kingdom,China,F,48.8,Monzo,0
#2875 406,14-Oct-20,Wednesday,17,Visa,CVC,£5,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,32.8,Barlcays,0
#2988 995,13-Oct-20,Tuesday,23,Visa,CVC,£20,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,54.1,Metro,0
#3683 379,14-Oct-20,Wednesday,16,MasterCard,CVC,£17,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,39.2,Barlcays,0
#3198 216,14-Oct-20,Wednesday,12,Visa,CVC,£26,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,40.6,Barlcays,0
#3261 732,14-Oct-20,Wednesday,8,MasterCard,PIN,£81,POS,Restaurant,United Kingdom,USA,United Kingdom,M,48,Halifax,0
#2614 173,13-Oct-20,Tuesday,17,MasterCard,CVC,£250,Online,Subscription,India,India,India,F,30.2,Barclays,0
#3455 937,14-Oct-20,Wednesday,21,MasterCard,CVC,£93,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,43.8,HSBC,0
#3431 567,13-Oct-20,Tuesday,23,Visa,Tap,£26,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,42.3,Barclays,0
#3313 513,13-Oct-20,Tuesday,13,Visa,PIN,£22,ATM,Gaming,USA,USA,United Kingdom,M,47.9,Metro,1
#2618 346,14-Oct-20,Wednesday,12,Visa,PIN,£169,ATM,Electronics,USA,USA,USA,M,37.5,Monzo,0
#3410 118,13-Oct-20,Tuesday,20,MasterCard,PIN,£27,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,45.5,Metro,0
#3543 150,13-Oct-20,Tuesday,18,Visa,Tap,£14,POS,Subscription,United Kingdom,China,United Kingdom,F,41.6,Barclays,0
#2966 326,14-Oct-20,Wednesday,14,Visa,Tap,£24,POS,Services,United Kingdom,USA,United Kingdom,F,33.3,Barlcays,0
#3229 680,13-Oct-20,Tuesday,13,MasterCard,CVC,£205,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,35.1,HSBC,0
#2723 823,14-Oct-20,Wednesday,7,Visa,CVC,£15,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,22.9,Metro,0
